cond,run,epoch,MMD2,SlicedWasserstein,EnergyDistance,corrcoef,frob,gmm_coverage_frac,knn_median_kth,KS_mean,W_mean
cond_4,run_0,400,0.022025968751290703,236.3386149332181,136.26926107050622,0.399188608245454,3.6225129990110645,0.6666666666666666,277.0934517159338,0.11824668705402654,114.69344079033655
cond_4,run_0,2000,-0.0027261885988489887,46.792264950912696,13.198373974718834,0.8336481428832262,1.5459020441573532,0.6666666666666666,193.66395217342014,0.07339449541284404,23.61146323471361
cond_4,run_0,4500,-0.0035395210992046344,45.34762506711012,13.914938656468848,0.8173249889396312,1.6644576511456508,0.6666666666666666,187.18352983514185,0.07543323139653417,21.785744310919267
cond_4,run_1,400,0.0018429580949355095,94.5237049320011,27.049683684145634,0.5808949124387982,2.544118274017347,0.6666666666666666,179.02395489207495,0.07339449541284404,48.76949526999442
cond_4,run_1,2000,-0.0035391168008336304,80.39384943226459,17.6173666360894,0.6035225325119064,2.3815905246139346,0.6666666666666666,204.18212378610798,0.08460754332313966,42.76428666024262
cond_4,run_1,4500,-0.0037944807592482643,81.08067224830798,17.945289284253022,0.5855584394079811,2.5367240271781153,0.6666666666666666,191.68126779489776,0.07849133537206932,43.5489917923244
cond_4,run_2,400,-0.006362351792109644,33.60646362020065,7.611514376595096,0.8322027544950832,1.5624273602452396,0.6666666666666666,178.76901914313368,0.07033639143730888,18.151581833234534
cond_4,run_2,2000,-0.005415454693542987,53.31177495458265,9.837654000292105,0.8453360329996035,1.5259254856956668,0.6666666666666666,187.03497233331842,0.06320081549439346,26.830632177945308
cond_4,run_2,4500,-7.4482610463944e-05,71.22257793943203,19.6344178561626,0.8389821288337457,1.5763278596783752,0.6666666666666666,173.7095555741766,0.07135575942915391,34.51088817981782
cond_4,run_3,400,-0.004629022601653432,38.12671989981035,9.167757948684766,0.749876145129557,1.923181568744488,0.6666666666666666,178.9729992258724,0.07033639143730887,20.039591746629732
cond_4,run_3,2000,-0.0037846745982255126,48.91581752646057,11.338888080677634,0.7552146538625284,1.8960184902497796,0.6666666666666666,192.2735445031505,0.08766564729867482,26.341203435378883
cond_4,run_3,4500,-0.004807987313336204,48.25949227921561,10.686259601247684,0.7125095627564223,2.1724029119705075,0.6666666666666666,204.67501550445436,0.08154943934760449,24.675901672293914
cond_4,run_4,400,-0.0049155656403183645,62.347634690520266,11.566327958374814,0.5789051964346885,2.5182021936904233,0.6666666666666666,174.33923460202467,0.08053007135575944,33.768714839297814
cond_4,run_4,2000,-0.005122205967667215,65.31203304821739,11.736946097352757,0.5571140243310514,2.635160662916509,0.6666666666666666,182.64511168721754,0.08256880733944955,33.60410326795802
cond_4,run_4,4500,-0.004992817576014108,65.25571666892556,10.840301551381572,0.5521684939677935,2.606732150255379,0.6666666666666666,173.94739248052835,0.08154943934760449,33.86778812458017
cond_4,run_5,400,-0.006007232540621743,44.18661405218938,7.803921072727462,0.8155658191699676,1.6379734719360393,0.6666666666666666,171.6821902926876,0.06422018348623854,22.652864748684593
cond_4,run_5,2000,-0.006931038665069389,34.408979924346134,6.171437906775964,0.7812005502348822,1.8107576019252851,0.6666666666666666,172.64862595931857,0.06320081549439348,17.148671035238756
cond_4,run_5,4500,-0.005405838251686168,41.834370217311545,7.467914850490388,0.8042330249006902,1.6992775551568025,0.6666666666666666,172.96462427595793,0.07543323139653414,22.091613973323845
cond_4,run_6,400,-0.004592362975696096,42.44009628751838,9.765141992844065,0.8448276483132353,1.5105163057664932,0.6666666666666666,186.4254112331065,0.07849133537206932,21.92111552236681
cond_4,run_6,2000,-0.0035560026432541747,53.32606305164244,10.163000096177939,0.8477440797081075,1.4898174228251433,0.6666666666666666,166.38726469300005,0.06829765545361877,28.383027274352994
cond_4,run_6,4500,-0.004638160637129296,45.55419678735883,9.910565834582485,0.8247381925132379,1.5752180244137746,0.6666666666666666,191.91451072920628,0.07441386340468908,24.86526025386685
